2018-02-13,There are reports of a signalling fault on the North South Line. Additional travelling time of at least 15 minutes is expected.
2018-02-13,[NSL]: Due to maintenance work south-bound trains are travelling slower near #RafflesPlace. Please add 20mins additional train travel time from #AngMoKio to #RafflesPlace before 10am on Wed 14 Feb.- SMRT
2018-02-14,[NSL Update]: Due to maintenance work trains are travelling slower near #RafflesPlace. Please add 10mins additional train travel time from #AngMoKio to #Raffles Place before 10am on Wed 14 Feb.- SMRT
2018-02-22,DTL svc twds Expo station is delayed due to train fault. Add&#39;l travel time of up to 20 minutes may be expected. Recovery works are in progress. We are sorry.- SBS Transit
2018-02-28,DTL SVC twds Expo &amp; Bkt Pjg is delayed due to signalling fault. Add&#39;l travel time of up to 15mins may be expected. Recovery works in progress. We are sorry.- SBS Transit
2018-03-01,DTL SVC twds Expo &amp; Bukit Panjang is delayed due to signalling fault. Add&#39;l travel time of up to 15mins may be expected. Recovery works in progress. We are sorry.- SBS Transit
2018-03-01,DTL SVC twds Expo &amp; Bukit Panjang is delayed due to signalling fault. Add&#39;l travel time of up to 15mins may be expected. Recovery works in progress. We are sorry..- SBS Transit
2018-03-01,DTL svc btw Expo &amp; Bukit Panjang is delayed due to a signalling fault. Additional travel time of 15 minutes may be expected. We are sorry.- SBS Transit
2018-03-01,DTL SVC btw Expo &amp; Bukit Panjang is delayed due to a signalling fault. Additional travel time of 15 minutes may be expected. We are sorry.- SBS Transit
2018-03-01,Pls be informed that trains on the DTL will continue to travel at lower speeds bet. Promenade &amp; Downtown Stns until the end of svc hours today. Pls add additional 15 mins when travelling on this sector. Recovery works on the signalling fault are ongoing.- SBS Transit
2018-01-18,[BPLRT]: No train service between #ChoaChuKang and #Phoenix due to a train fault.  Free bridging bus services available across BPLRT.  Free regular bus services available at affected stations.- SMRT
2018-02-07,[NSL]: Due to a signalling fault pls add 15mins train travel time from #AngMoKio to #RafflesPlace towards #MarinaSouthPier.- SMRT
2018-02-13,There are reports of a signalling fault on the North South Line. Additional travelling time of at least 15 minutes is expected.
2018-02-13,[NSL]: Due to maintenance work south-bound trains are travelling slower near #RafflesPlace. Please add 20mins additional train travel time from #AngMoKio to #RafflesPlace before 10am on Wed 14 Feb.- SMRT
2018-01-01,[EWL]: Due to a track signalling fault pls add 30mins train travel time btwn #ChangiAirport and #TanahMerah. Free regular bus are available between #Tanah Merah and #Changi Airport.- SMRT
2018-01-01,[EWL]: Track signalling fault recurred pls add 20mins train travel time btwn #TanahMerah and #ChangiAirport.- SMRT
2018-01-10,[EWL]: Due to a track fault pls add 20mins train travel time from #OutramPark to #Bugis towards #PasirRis. Free regular bus svcs btwn #OutramPark and #Bugis. Our station staff will assist.- SMRT
2018-01-12,[BPLRT] No Train Service on BPLRT due to Track Fault. Free Regular bus and Bridging Bus are now available at affected stations.- SMRT
2017-12-12,DTL svc is delayed due to Signalling fault at DT32 Tampines Stn. Additional travel time of about 10minutes may be expected. We are sorry.- SBS Transit
2017-12-15,Pls note that maintenance works will be conducted on the Sengkang &amp; Punggol LRT systems on Sundays starting from 14 Jan 2018. Train svc will continue to operate on one platform while the other platform will commence svc later at 7am on maintenance days. https://t.co/0JWQaXQKnI- SBS Transit
2017-12-21,DTL svc from Downtown towards Expo is delayed to a train fault. Add 10mins to travel time. We are v sorry.- SBS Transit
2017-12-25,[NSL]: Due to a signalling fault at Yew Tee station train services btwn #ChoaChuKang and #Woodlands will be delay for about 30 mins. Free regular bus service is available between #Choa Chu Kang and #Woodlands.- SMRT
2017-11-16,16/11 6.20pm: NEL svc is delayed due to a Train fault at Clarke Quay stn twds Punggol. Additional travel time of abt 10mins is expected in both directions- SBS Transit
2017-11-16,16/11 6.32pm: Due to a train fault at Clarke Quay stn twds Punggol additional travel time of 15mins is expected in both directions. We are sorry.- SBS Transit
2017-12-06,[EWL]: Due to a train fault there is no train svc btwn #BoonLay and #GulCircle.- SMRT
2017-11-15,[EWL]: Pls add 20mins train travel time btwn #JurongEast and #JooKoon due to a train fault at #JooKoon. Train svc is available.- SMRT
2017-11-09,[NSL]:Due to a train fault pls add 20mins train travel time from #Yishun to #AngMoKio. (Not linked to new signalling project).- SMRT
2017-11-10,[EWL]:Due to a train faultpls add 30min train travel time from #Bugis to #Queenstown towards #TuasLink.Not linked to new signalling project- SMRT
2017-11-10,[EWL]:Due to a train faultpls add one hour train travel time from #TiongBahru to #PasirRis.Not linked to new signalling project.- SMRT
2017-11-14,[CCL]: Due to a signal  fault trains are moving slower between #BotanicGardens and #HawParVilla.  We are investigating the fault.- SMRT
2017-11-14,[CCL]: Due to a Signal fault between #Farrer Road and # Buona Vista .Pls add 20mins train travel time between #Buona Vista and HarbourFornt on both bounds.- SMRT
2017-10-24,[NSL]: Due to a track fault pls add 20mins train travel time from #Yishun to #ToaPayoh SouthBound. (Not linked to new signalling project).- SMRT
2017-10-26,[NSL]: Due to a track fault pls add 20mins train travel time from #AngMoKio to #Bishan towards #MarinaSouthPier.- SMRT
2017-11-02,02/11 4.34pm: No train service at Punggol LRT East loop due to power fault. Free passing-by buses are available. We are sorry.- SBS Transit
2017-11-04,[EWL]: Due to a track point fault pls add 30mins train travel time from #Queenstown to #JurongEast. (Not linked to new signalling project).- SMRT
2017-11-04,[EWL]: Due to a track point fault pls add 10mins train travel time from #Queenstown to #JurongEast. (Not linked to new signalling project).- SMRT
2017-10-03,01:15pm: NEL svc is delayed due to a train fault. Additional travel time of about 15 minutes may be expected. We are sorry.- SBS Transit
2017-10-03,02:05pm: NEL service towards HarbourFront NE1 is delayed due to a train fault. Additional travel time of about 20 m… https://t.co/d5pwUz3JTj- SBS Transit
2017-10-03,02:00pm: No train svc between NE17 Punggol to NE15 Buangkok due to a train fault. Free bus rides available at desig… https://t.co/E6nJi9P5LC- SBS Transit
2017-10-04,[NSL]: Due to a train fault on the new signalling system pls add 10mins train travel time btwn #ChoaChuKang and #JurongEast.- SMRT
2017-09-12,12/09 6.02pm: NEL svc is delayed due to a train fault at Boon Keng NE9. Additional travel time of abt 10 mins may be expected.- SBS Transit
2017-09-15,[NSL]: Due to a signalling fault on the new signalling system pls add 20mins train travel time btwn #MarinaSouthPier and #ToaPayoh.- SMRT
2017-09-27,[EWL]:Due to track point faultpls expect 30mins delay train travel time btwn TanahMerah &amp; PasirRis.(Not linked to new signalling project).- SMRT
2017-09-27,[EWL]:Due to track point faultpls expect 30mins delay train travel time btwn Tampines &amp; PasirRis.(Not linked to new signalling project).- SMRT
2017-10-03,01:15pm: NEL svc is delayed due to a train fault. Additional travel time of about 15 minutes may be expected. We are sorry.- SBS Transit
2017-08-31,[NSL]: Due to a train fault pls add 25mins train travel time from #JurongEast to #Yishun. (Not linked to new signalling project).- SMRT
2017-09-09,[BPLRT]: No train service due to train fault.- SMRT
2017-09-11,[CCL] Pls add 15mins additional travelling time from #PayaLebar to  #BuonaVista due to a train fault.- SMRT
2017-09-11,[CCL Update] Pls add 30mins additional travelling time from #PayaLebar to  #BuonaVista due to a train fault. Train Service still available- SMRT
2017-09-11,[CCL Update] Pls add 30mins additional travelling time from #PayaLebar to  #BuonaVista due to train fault. Free Regular bus available.- SMRT
2017-09-12,12/09 6.02pm: NEL svc is delayed due to a train fault at Boon Keng NE9. Additional travel time of abt 10 mins may be expected.- SBS Transit
2017-08-22,[NSL]: Due to a track fault pls add 15mins train travel time from #YewTee to #JurongEast. (Not linked to new signalling project).- SMRT
2017-08-23,[NSL]: Due to a track point fault near #JurongEast only one stn platform is operational for NSL train svc to #JurongEast this evening.- SMRT
2017-08-30,[EWL]:Due to a track faultpls add 10mins train travel time from #JurongEast to #Redhill.(Not linked to new signalling project).- SMRT
2017-08-07,NEL svc twds HarbourFront is delayed due to a signalling fault. Additional travel time of about 10mins may be expected for both bounds.- SBS Transit
2017-08-07,7.30pm: NEL svc is delayed due to a signalling fault at Harbourfront Stn. Additional travel time abt 10mins is expected for both directions.- SBS Transit
2017-08-12,BPLRT:Due to train fault Service B temporarily suspended.  Only Service A running.- SMRT
2017-08-17,[NSL]: Due to a New Signalling System fault near Ang Mo Kio pls add 20mins travel time btwn #Yishun &amp; #Marina South Pier.- SMRT
2017-08-17,[NSL]: Due to a New Signalling System fault near Ang Mo Kio pls add 30mins travel time btwn #sembawang &amp; #Marina South Pier.- SMRT
2017-08-17,There is no DTL train service due to a signalling fault. Free bus rides are available at all designated bus stops. We are sorry.- SBS Transit
2017-07-21,[CCL]: Estimate 15mins additional travelling time from #Caldecott to #HarbourFront towards #HarbourFront due to signal fault.- SMRT
2017-07-25,[EWL]: Due to a track circuit fault at #Commonwealth pls add 15 mins train travel time from #JooKoon to #Commonwealth.- SMRT
2017-07-25,[EWL]: Due to an earlier track circuit fault at #Commonwealth pls add 20 mins train travel time from #JooKoon to #Commonwealth.- SMRT
2017-08-07,NEL svc twds HarbourFront is delayed due to a signalling fault. Additional travel time of about 10mins may be expected for both bounds.- SBS Transit
2017-08-07,7.30pm: NEL svc is delayed due to a signalling fault at Harbourfront Stn. Additional travel time abt 10mins is expected for both directions.- SBS Transit
2017-07-10,[EWL]Update: Due to a signalling fault pls add 25mins travel time between #Queenstown &amp; #Bugis. Train service is available.- SMRT
2017-07-10,[EWL]Update:Due to a signalling faultpls add 25mins travel time between #Queenstown &amp; #Bugis.Free regular bus services still available.- SMRT
2017-07-12,[EWL]: Due to a train fault pls add 10 mins travel time from #JooKoon to #Clementi towards #PasirRis. Train service is available.- SMRT
2017-07-12,[EWL]: Due to a track circuit fault pls add 20 mins travel time from #JooKoon to #Clementi towards #PasirRis. Train service is available.- SMRT
2017-07-12,[EWL]: Due to a track circuit fault pls add 10 mins travel time from #JooKoon to #Clementi towards #PasirRis. Train service is available.- SMRT
2017-07-12,[NSL] No train service between #JurongEast &amp; #Kranji #Queenstown &amp; #tuaslink due to a power fault. Est resumption time: 00:30am.- SMRT
2017-07-12,[NSL] CLEARED: Train service and bridging bus services have ended. Our engineers will continue to work and rectify the fault.- SMRT
2017-07-20,[BPLRT] No train service betwn #ChoaChuKang to #BukitPanjang due to a train fault. Free regular bus &amp; bus bridging services are available.- SMRT
2017-07-21,[EWL]:Due to a track fault(not related to new signalling system)Pls add 15mins travel time from #Clementi to #TanjongPagar towards PasirRis- SMRT
2017-06-29,[NSL]: Due to a track point fault pls add 10mins travel time from #Woodlands to #AngMoKio. Train service is still available.- SMRT
2017-07-05,[EWL]: Due to a train fault pls add 15 mins travel time from #JurongEast to #JooKoon towards #JooKoon. Train service is available.- SMRT
2017-07-07,[NSL]: Due to a train fault pls add 30mins additional travel time between #Woodlands &amp; #JurongEast. Train service is available.- SMRT
2017-07-07,NEL svc is delayed due to a signalling fault. Additional travel time of about 20 minutes may be expected. We are sorry.- SBS Transit
2017-07-10,[EWL]: Due to a signalling fault pls add 15mins travel time between #Queenstown &amp; #Bugis. Train service is available.- SMRT
2017-06-29,[NSL]: Due to a track point fault pls add 10mins travel time from #Woodlands to #AngMoKio. Train service is still available.- SMRT
2017-06-02,[NSL] Due to signalling fault btw #YewTee &amp; #Yishun both bounds pax are advised to take alt transport or other train lines. We are sorry.- SMRT
2017-06-12,[NSL]: Due to signalling system fault pls add 20mins travelling time btw #ChoaChuKang &amp; #JurongEast. Train service is still available.- SMRT
2017-05-29,[NSL]: Due to a train signalling fault pls add 20mins travelling time between #ChoaChuKang &amp; #JurongEast.- SMRT
2017-06-01,NEL svc twds Punggol NE17 is delayed due to a train fault. Additional travel time of about 10 minutes may be expected. We are sorry.- SBS Transit
2017-06-02,[NSL] Due to signalling fault btw #YewTee &amp; #Yishun both bounds pax are advised to take alt transport or other train lines. We are sorry.- SMRT
2017-05-03,DTL svc betwn DT01 BKP &amp; DT19 CNT is delayed due to a signalling fault. Add’l travel time of up to 10 minutes may be expected. We are sorry- SBS Transit
2017-05-03,[NSL]: Due to a train signalling fault pls add 25min travel time from #AngMoKio to #MarinaSouthPier. Train service is still available.- SMRT
2017-05-28,[NSL]: Due to a signalling fault there is no train service between #Marinabay &amp; #MarinaSouthPier.- SMRT
2017-05-28,[NSL]Update: Due to a signalling fault free regular bus service is still available between #Marinabay &amp; #MarinaSouthPier.- SMRT
2017-05-28,[NSL]Update: Due to a signalling fault free regular bus service is available between #Marinabay &amp; #MarinaSouthPier.- SMRT
2017-04-20,[NSL]:No train svc between #Yishun &amp; #Bishandue to a train fault at #Khatib.Free regular bus svc is available between Yishun &amp; Bishan.- SMRT
2017-04-30,30/04 9.17pm: NEL svc is delayed due to a train fault at Outram Park. Additional travel time of up to 15 minutes may be expected.- SBS Transit
2017-05-03,DTL svc betwn DT01 BKP &amp; DT19 CNT is delayed due to a signalling fault. Add’l travel time of up to 10 minutes may be expected. We are sorry- SBS Transit
2017-04-18,[EWL]: Due to a track fault pls add 10 mins travel time from #PayaLebar to #Simei towards #PasirRis. Train service is still available.- SMRT
2017-04-17,[NSL]: Due to a track fault pls add 10mins travel time from #Bishan to #Khatib towards #JurongEast. Train service is still available.- SMRT
